CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,Exited,Cluster,CustomerValue,ChurnProbability,RiskCategory,ValueCategory,ExpectedLoss,RetentionCost,ExpectedSavedValue,ROI,Priority
15670343,Li,Spain,Male,19,576,0.0,72306.07,2,0,0,0,72306.07,0.030397651069178907,Low Risk,Low Value,2197.934686043625,3615.3035000000004,659.3804058130875,-0.8176140935849265,P4 — Monitor
15597968,Fyans,Spain,Male,50,617,0.0,184839.7,1,0,1,0,184839.7,0.7547725342135349,Critical Risk,High Value,139511.92879226952,9241.985,41853.578637680854,3.5286352052812084,P1 — Immediate Retention
15658432,Freeman,France,Male,40,688,0.0,47886.44,1,1,0,0,47886.44,0.26555937736660085,Medium Risk,Low Value,12716.69319070309,2394.322,3815.007957210927,0.5933562641996051,P3 — Targeted Retention
15616431,Chiu,France,Male,33,608,0.0,130474.03,1,1,0,0,130474.03,0.18932952428899966,Low Risk,Medium Value,24702.58603196867,6523.7015,7410.7758095906,0.1359771457339978,P4 — Monitor
15796957,Iadanza,Spain,Male,35,597,0.0,73181.39,3,1,1,0,73181.39,0.454133065272975,High Risk,Low Value,33234.08896163704,3659.0695,9970.226688491111,1.72479839163785,P3 — Targeted Retention
15815552,Ferguson,France,Female,42,670,112333.63,65706.86,1,1,0,1,178040.49,0.2046312295467463,Medium Risk,High Value,36432.64437780519,8902.0245,10929.793313341557,0.2277873772804779,P2 — High Priority
15631871,Kelly,Germany,Female,57,616,116936.81,104379.36,1,1,0,1,221316.16999999998,0.6986416713497471,Critical Risk,High Value,154620.69890552474,11065.8085,46386.20967165742,3.1918500280984827,P1 — Immediate Retention
15635870,She,Germany,Female,50,579,117721.02,192146.63,1,1,1,1,309867.65,0.8709015146596335,Critical Risk,Very High Value,269864.2057290212,15493.382500000002,80959.26171870636,4.225409087957801,P1 — Immediate Retention
15596713,Christie,France,Male,37,786,165896.22,66977.68,2,1,0,1,232873.9,0.04587969421865854,Low Risk,High Value,10684.183323506468,11643.695,3205.2549970519403,-0.7247218346880488,P4 — Monitor
15684211,Creel,Spain,Female,44,704,153656.85,158742.81,1,0,0,1,312399.66000000003,0.5587266641609963,High Risk,Very High Value,174546.01991682942,15619.983000000002,52363.805975048825,2.352359984965977,P1 — Immediate Retention
15760521,Thompson,France,Female,50,796,94164.0,189414.74,1,1,0,1,283578.74,0.5482260545853045,High Risk,Very High Value,155465.25379447188,14178.937,46639.57613834156,2.289356327511827,P1 — Immediate Retention
15608408,Lazareva,Spain,Male,39,598,0.0,159130.32,2,0,0,0,159130.32,0.04125552654181257,Low Risk,Medium Value,6565.005140367128,7956.5160000000005,1969.5015421101382,-0.7524668407491246,P4 — Monitor
15804721,Boni,France,Male,49,602,191808.73,97640.2,1,0,0,1,289448.93,0.6284170112887479,Critical Risk,Very High Value,181894.631511326,14472.4465,54568.3894533978,2.7705020677324876,P1 — Immediate Retention
15730272,Evseev,France,Male,58,619,152199.33,86022.09,1,1,0,1,238221.41999999998,0.11289854467984735,Low Risk,High Value,26894.851629566678,11911.071,8068.455488870003,-0.322608731920916,P4 — Monitor
15741988,Marino,Germany,Female,52,492,125396.24,10014.72,1,0,1,1,135410.96,0.938604012523124,Critical Risk,Medium Value,127097.27039560823,6770.548,38129.18111868246,4.631624075138743,P2 — High Priority
15771728,Mackenzie,Germany,Male,41,641,104405.54,17384.21,3,0,0,1,121789.75,0.8443142244247608,Critical Risk,Medium Value,102828.81831413551,6089.4875,30848.645494240653,4.065885346548565,P2 — High Priority
15605113,Sutherland,France,Female,27,518,133801.49,143315.57,1,1,0,1,277117.06,0.056829539364276684,Low Risk,Very High Value,15748.434869782623,13855.853000000001,4724.530460934787,-0.65902276381434,P3 — Relationship Management
15661945,Nicolay,Spain,Female,40,623,0.0,31669.18,3,0,0,0,31669.18,0.7822941473362226,Critical Risk,Low Value,24774.614164937353,1583.459,7432.384249481205,3.6937648840173347,P3 — Targeted Retention
15783816,Lori,France,Female,28,733,0.0,12761.16,2,0,0,0,12761.16,0.03490713371462283,Low Risk,Low Value,445.4555184736963,638.058,133.63665554210888,-0.790557197712263,P4 — Monitor
15721207,Piazza,Germany,Male,42,625,100047.33,93429.95,1,0,0,1,193477.28,0.5620965098662027,High Risk,High Value,108752.90382640607,9673.864,32625.87114792182,2.372579059197216,P1 — Immediate Retention
15764072,Somerville,France,Female,31,759,109848.6,42012.55,1,1,0,1,151861.15000000002,0.0813125780210951,Low Risk,Medium Value,12348.221607748228,7593.057500000002,3704.4664823244684,-0.5121245318734294,P4 — Monitor
15689412,Christie,France,Female,32,604,127849.38,15798.7,1,0,0,1,143648.08000000002,0.14692067952072255,Low Risk,Medium Value,21104.873525447118,7182.404000000001,6331.462057634135,-0.11847592287566479,P4 — Monitor
15798385,Grave,Spain,Female,46,512,0.0,56408.14,2,1,0,0,56408.14,0.09237899434498352,Low Risk,Low Value,5210.927246071039,2820.407,1563.2781738213116,-0.4457260339300989,P4 — Monitor
15775339,Lori,France,Female,29,520,95947.76,4696.44,1,0,0,1,100644.2,0.08574910198008837,Low Risk,Low Value,8630.149769504409,5032.21,2589.0449308513225,-0.48550538811946986,P4 — Monitor
15585256,Iloerika,Spain,Male,26,805,0.0,25042.1,2,1,0,0,25042.1,0.01537678287190373,Low Risk,Low Value,385.0669343565004,1252.105,115.5200803069501,-0.9077393027685776,P4 — Monitor
15797329,Muir,France,Male,43,626,137638.69,130442.08,1,0,1,1,268080.77,0.4940418914842722,High Risk,Very High Value,132443.13068136014,13404.038500000002,39732.93920440804,1.9642513489056326,P1 — Immediate Retention
15780220,Pauley,France,Male,38,656,0.0,136521.82,1,1,0,0,136521.82,0.12694583664260053,Low Risk,Medium Value,17330.876659870515,6826.091,5199.262997961155,-0.23832498014439676,P4 — Monitor
15648951,Kao,Spain,Male,41,785,0.0,199108.88,2,1,0,0,199108.88,0.018337522561277724,Low Risk,High Value,3651.163579150739,9955.444000000001,1095.3490737452216,-0.8899748646323338,P4 — Monitor
15752409,Grant,France,Male,31,553,0.0,124596.63,2,0,0,0,124596.63,0.026165320823599004,Low Risk,Medium Value,3260.1107974892607,6229.8315,978.0332392467782,-0.843008075058406,P4 — Monitor
15807524,Chukwuma,France,Female,44,569,0.0,134394.78,2,0,0,0,134394.78,0.25150345893721626,Medium Risk,Medium Value,33800.75203310621,6719.7390000000005,10140.225609931864,0.5090207536232975,P3 — Targeted Retention
15766649,Vincent,France,Male,38,670,89416.99,144275.39,1,0,0,1,233692.38,0.1291591603216093,Low Risk,High Value,30183.51157435844,11684.619,9055.05347230753,-0.22504503807034443,P4 — Monitor
15696812,Lazareva,Spain,Male,42,586,0.0,123410.23,2,1,0,0,123410.23,0.03344005752541737,Low Risk,Medium Value,4126.845190424989,6170.5115000000005,1238.0535571274966,-0.7993596548474957,P4 — Monitor
15581295,Ch'ien,Spain,Female,45,617,0.0,143298.06,1,0,0,0,143298.06,0.7954428433089548,Critical Risk,Medium Value,113985.41628705719,7164.903,34195.624886117155,3.772657059853728,P2 — High Priority
15663234,Bishop,France,Female,60,508,143262.04,129562.74,1,1,0,1,272824.78,0.22298411726871653,Medium Risk,Very High Value,60835.5927373318,13641.239000000001,18250.677821199537,0.3379047036122991,P2 — High Priority
15741417,Chibuzo,Spain,Female,35,624,119656.45,4595.05,2,1,0,1,124251.5,0.10009211342525236,Low Risk,Medium Value,12436.595231257743,6212.575000000001,3730.978569377323,-0.39944731944848594,P4 — Monitor
15695174,Chang,France,Male,29,654,132954.64,146715.07,1,1,0,1,279669.71,0.06597494442303313,Low Risk,Very High Value,18451.193574055793,13983.485500000003,5535.358072216738,-0.6041503334618012,P3 — Relationship Management
15665168,Calabrese,Germany,Female,44,681,105206.7,163558.36,2,1,0,1,268765.06,0.45280015062248985,High Risk,Very High Value,121696.85965006251,13438.253,36509.057895018756,1.716800903734939,P1 — Immediate Retention
15601503,Tokaryev,Spain,Male,28,578,0.0,6947.09,2,0,0,0,6947.09,0.027669683462783142,Low Risk,Low Value,192.22378128746615,347.35450000000003,57.667134386239844,-0.8339818992233011,P4 — Monitor
15706131,Logan,Spain,Female,37,621,83061.26,9170.54,2,0,0,1,92231.79999999999,0.144198222781588,Low Risk,Low Value,13299.661643946867,4611.589999999999,3989.89849318406,-0.13481066331047195,P4 — Monitor
15782758,Ozerova,France,Male,40,632,147650.68,199674.83,1,1,0,1,347325.51,0.0658546338651935,Low Risk,Very High Value,22872.994293091604,17366.2755,6861.898287927481,-0.604872196808839,P3 — Relationship Management
15591091,Goering,France,Male,44,644,73348.56,157166.79,1,0,1,1,230515.35,0.4722367878425016,High Risk,High Value,108857.82843239,11525.767500000002,32657.348529716997,1.833420727055009,P1 — Immediate Retention
15715877,Lo,France,Male,28,821,0.0,46072.52,2,0,0,0,46072.52,0.014770030803350596,Low Risk,Low Value,680.4925395879864,2303.6259999999997,204.1477618763959,-0.9113798151798963,P4 — Monitor
15756918,Simmons,France,Female,38,754,0.0,3524.69,2,0,0,0,3524.69,0.039585258430312416,Low Risk,Low Value,139.52576453673788,176.23450000000003,41.85772936102136,-0.7624884494181254,P4 — Monitor
15746662,Maduabuchim,Spain,Female,27,568,116320.68,45563.94,1,1,0,1,161884.62,0.10702976721167705,Low Risk,Medium Value,17326.473193750797,8094.231,5197.941958125239,-0.3578213967299378,P4 — Monitor
15626679,Linger,France,Male,33,584,0.0,59103.13,2,1,0,0,59103.13,0.020857391142510014,Low Risk,Low Value,1232.7371001566178,2955.1565,369.82113004698533,-0.87485565314494,P4 — Monitor
15793343,Yeh,France,Female,29,549,0.0,189558.44,2,1,0,0,189558.44,0.04752906553570174,Low Risk,High Value,9009.535517605387,9477.922,2702.860655281616,-0.7148256067857895,P4 — Monitor
15576774,Stevenson,France,Female,38,729,0.0,45779.9,2,0,0,0,45779.9,0.06877842137925765,Low Risk,Low Value,3148.669252900277,2288.9950000000003,944.6007758700831,-0.5873294717244543,P4 — Monitor
15801316,Ifeatu,France,Male,61,523,66250.71,21859.06,1,1,0,1,88109.77,0.20048192386001645,Medium Risk,Low Value,17664.416200463562,4405.4885,5299.324860139069,0.20289154316009866,P3 — Targeted Retention
15800514,Kenechukwu,Germany,Female,24,477,95675.62,162699.7,2,0,1,1,258375.32,0.1329721444537576,Low Risk,Very High Value,34356.72037432584,12918.766000000001,10307.016112297753,-0.2021671332774545,P3 — Relationship Management
15662232,Learmonth,Germany,Male,42,675,92616.64,8567.18,2,0,0,1,101183.82,0.1839852715275968,Low Risk,Low Value,18616.332596899483,5059.191000000001,5584.899779069845,0.10391162916558086,P4 — Monitor
15737778,Dickson,Spain,Female,41,782,0.0,132943.88,1,0,0,0,132943.88,0.5615337794446259,High Risk,Medium Value,74652.47939043281,6647.194,22395.74381712984,2.369202676667755,P2 — High Priority
15782096,Volkova,Spain,Female,36,616,0.0,12916.32,1,1,1,0,12916.32,0.35352271038954614,Medium Risk,Low Value,4566.212454658703,645.816,1369.8637363976109,1.121136262337277,P3 — Targeted Retention
15783522,Mitchell,Spain,Female,37,738,100565.94,128799.86,1,1,0,1,229365.8,0.12919922334146516,Low Risk,High Value,29633.883221093827,11468.29,8890.164966328148,-0.22480465995120918,P4 — Monitor
15785373,Wong,Spain,Female,42,717,190305.78,99347.8,1,0,1,1,289653.58,0.7225889837877875,Critical Risk,Very High Value,209300.48602269462,14482.679000000002,62790.14580680838,3.3355339027267243,P1 — Immediate Retention
15756272,James,Germany,Female,35,526,118536.4,40980.87,1,0,1,1,159517.27,0.5784458957430945,High Risk,Medium Value,92272.11013164304,7975.8634999999995,27681.633039492914,2.4706753744585668,P2 — High Priority
15615245,Shao,France,Male,19,660,127649.64,40368.65,1,1,0,1,168018.29,0.03558514349343099,Low Risk,Medium Value,5978.954959170902,8400.9145,1793.6864877512705,-0.786489139039414,P4 — Monitor
15600174,Walton,France,Male,35,525,165358.77,94738.54,1,1,0,1,260097.31,0.09252082005482681,Low Risk,Very High Value,24064.416415254505,13004.8655,7219.324924576352,-0.4448750796710391,P3 — Relationship Management
15752956,Stanley,Spain,Male,29,629,0.0,88842.8,2,1,0,0,88842.8,0.025311767186509224,Low Risk,Low Value,2248.7682697976015,4442.14,674.6304809392805,-0.8481293968809447,P4 — Monitor
15644882,Watson,Germany,Female,36,616,78249.53,136934.91,1,0,0,1,215184.44,0.28137311371569557,Medium Risk,High Value,60547.11590596827,10759.222000000002,18164.13477179048,0.688238682294173,P2 — High Priority
15766272,Folliero,Germany,Female,61,521,125193.96,109356.53,1,1,0,1,234550.49,0.703214633982516,Critical Risk,High Value,164939.33697576978,11727.5245,49481.80109273093,3.219287803895096,P1 — Immediate Retention
15800620,Fitzgerald,France,Female,29,691,0.0,199635.93,2,0,0,0,199635.93,0.03527487286921544,Low Risk,High Value,7042.1320508775925,9981.7965,2112.639615263278,-0.7883507627847074,P4 — Monitor
15569764,Garner,Germany,Female,41,687,154007.21,158408.23,1,0,0,1,312415.44,0.5630223061236043,High Risk,Very High Value,175896.86149742053,15620.772,52769.058449226155,2.3781338367416254,P1 — Immediate Retention
15747458,Folliero,Spain,Female,43,677,133214.88,95936.84,2,1,0,1,229151.72,0.20961991992877835,Medium Risk,High Value,48034.76519794184,11457.586000000001,14410.42955938255,0.2577195195726699,P2 — High Priority
15573171,Liao,Spain,Male,63,695,146202.93,126688.83,1,1,1,1,272891.76,0.16250284893080072,Low Risk,Very High Value,44345.68844974033,13644.588000000002,13303.7065349221,-0.024982906415195696,P3 — Relationship Management
15736769,Lucchesi,France,Female,27,663,0.0,150850.29,2,0,0,0,150850.29,0.04973558308323624,Low Risk,Medium Value,7502.627131425281,7542.514500000001,2250.788139427584,-0.7015865015005825,P4 — Monitor
15763381,Chan,France,Male,30,496,90963.49,27802.0,1,1,0,1,118765.49,0.06446993407923118,Low Risk,Medium Value,7656.803311187591,5938.2745,2297.0409933562773,-0.6131803955246129,P4 — Monitor
15814430,Ma,Spain,Male,41,747,0.0,32430.94,1,0,1,0,32430.94,0.40978056383543493,High Risk,Low Value,13289.56887891316,1621.547,3986.870663673948,1.4586833830126096,P3 — Targeted Retention
15638607,Nwabugwu,France,Female,52,546,0.0,137332.37,1,0,1,0,137332.37,0.9361658674290689,Critical Risk,Medium Value,128565.87728713984,6866.6185000000005,38569.76318614195,4.616995204574413,P2 — High Priority
15737133,P'eng,Spain,Male,68,706,114386.85,28601.68,1,1,0,1,142988.53,0.043606906868123234,Low Risk,Medium Value,6235.287510919845,7149.4265000000005,1870.5862532759534,-0.7383585587912606,P4 — Monitor
15613945,Andrews,France,Female,26,472,0.0,108411.66,2,0,0,0,108411.66,0.03742763670967442,Low Risk,Low Value,4057.592225572742,5420.5830000000005,1217.2776676718224,-0.7754341797419536,P4 — Monitor
15659937,Otutodilinna,France,Female,40,703,0.0,122518.5,2,1,0,0,122518.5,0.07732284845528678,Low Risk,Medium Value,9473.479408469053,6125.925,2842.0438225407156,-0.5360629092682794,P4 — Monitor
15765287,Grant,France,Female,38,850,0.0,9015.07,2,0,0,0,9015.07,0.02581607474912749,Low Risk,Low Value,232.73372098861677,450.75350000000003,69.82011629658503,-0.8451035515052351,P4 — Monitor
15661723,Abramovich,Spain,Male,71,667,137260.78,94433.08,1,1,1,1,231693.86,0.09894113991561293,Low Risk,High Value,22924.054619848434,11584.693,6877.21638595453,-0.4063531605063224,P4 — Monitor
15766064,Komarova,France,Male,33,559,111060.05,110371.84,2,0,0,1,221431.89,0.05430405608363841,Low Risk,High Value,12024.649773266052,11071.594500000001,3607.3949319798153,-0.6741756634981695,P4 — Monitor
15649616,Otutodilichukwu,Spain,Male,60,636,124447.73,141364.62,1,1,1,1,265812.35,0.13035716273441939,Low Risk,Very High Value,34650.54376576844,13290.6175,10395.16312973053,-0.21785702359348388,P3 — Relationship Management
15719017,Donaldson,France,Female,34,672,0.0,16245.25,2,1,0,0,16245.25,0.05420290710975049,Low Risk,Low Value,880.5397767246741,812.2625,264.1619330174022,-0.6747825573414972,P4 — Monitor
15720919,Duggan,France,Male,42,667,0.0,108348.94,1,1,1,0,108348.94,0.36540932517487046,Medium Risk,Low Value,39591.71304881253,5417.447,11877.51391464376,1.192455951049223,P3 — Targeted Retention
15706706,Chinwendu,Germany,Male,33,648,135310.41,171668.2,2,1,0,1,306978.61,0.0575536088863445,Low Risk,Very High Value,17667.72685641368,15348.9305,5300.318056924104,-0.6546783466819331,P3 — Relationship Management
15709653,Hamilton,France,Male,32,497,0.0,67364.42,2,0,0,0,67364.42,0.0230325689576533,Low Risk,Low Value,1551.575648942319,3368.221,465.4726946826957,-0.8618045862540802,P4 — Monitor
15805104,Smith,France,Female,73,743,0.0,107867.38,2,1,0,0,107867.38,0.01727503121368994,Low Risk,Low Value,1863.412356438954,5393.369000000001,559.0237069316862,-0.8963498127178603,P4 — Monitor
15622442,Mazzi,France,Male,29,619,0.0,194310.1,2,0,0,0,194310.1,0.021945709151421914,Low Risk,High Value,4264.272939783707,9715.505000000001,1279.281881935112,-0.8683257450914685,P4 — Monitor
15572801,Krischock,Spain,Male,34,639,139393.19,33950.08,2,0,0,1,173343.27000000002,0.08394494510517345,Low Risk,Medium Value,14551.291284501262,8667.1635,4365.387385350378,-0.49633032936895927,P4 — Monitor
15767598,Kent,Spain,Male,28,540,0.0,197588.32,2,0,0,0,197588.32,0.03858118905849665,Low Risk,High Value,7623.192329670735,9879.416000000001,2286.9576989012203,-0.7685128656490201,P4 — Monitor
15757897,Binder,France,Female,26,766,104258.8,428.23,1,1,0,1,104687.03,0.06498662944401266,Low Risk,Low Value,6803.257226204237,5234.351500000001,2040.977167861271,-0.610080223335924,P4 — Monitor
15568104,Zubarev,France,Female,26,749,0.0,34948.77,2,1,0,0,34948.77,0.03115773783505808,Low Risk,Low Value,1088.9246133177426,1747.4385,326.67738399532277,-0.8130535729896515,P4 — Monitor
15763414,Degtyarev,Germany,Male,32,655,113447.01,82084.3,1,0,0,1,195531.31,0.4739254666338144,High Risk,High Value,92667.26733327103,9776.5655,27800.180199981307,1.8435527998028862,P1 — Immediate Retention
15732265,Obialo,France,Male,33,630,0.0,64804.59,2,0,0,0,64804.59,0.027217795382308195,Low Risk,Low Value,1763.8380704543758,3240.2295,529.1514211363127,-0.8366932277061508,P4 — Monitor
15621974,Davydova,Germany,Female,33,778,111063.73,83556.65,2,0,0,1,194620.38,0.13007363677579592,Low Risk,High Value,25314.980617287376,9731.019,7594.494185186212,-0.2195581793452246,P4 — Monitor
15803947,Teng,Germany,Female,30,757,161378.02,71926.28,1,0,1,1,233304.3,0.47719040282397407,High Risk,High Value,111330.57289756529,11665.215,33399.17186926959,1.8631424169438442,P1 — Immediate Retention
15720706,Hsing,Spain,Female,39,529,82766.43,122925.44,1,1,0,1,205691.87,0.20863310055772102,Medium Risk,High Value,42914.13259761568,10284.5935,12874.239779284704,0.25179860334632603,P2 — High Priority
15759290,Coleman,Spain,Male,29,620,0.0,13133.88,2,0,0,0,13133.88,0.03351717733400424,Low Risk,Low Value,440.21058504353164,656.694,132.0631755130595,-0.7988969359959746,P4 — Monitor
15651664,Wilder,France,Female,61,615,104267.7,62845.64,1,0,1,1,167113.34,0.9265535114430209,Critical Risk,Medium Value,154839.45198597145,8355.667,46451.83559579143,4.559321068658125,P2 — High Priority
15795132,Molineux,France,Female,25,735,91718.8,28411.23,1,0,0,1,120130.03,0.09663742281986641,Low Risk,Medium Value,11609.056502473237,6006.5015,3482.716950741971,-0.4201754630808016,P4 — Monitor
15811565,Cocci,Spain,Female,47,705,63488.7,28640.92,1,1,1,1,92129.62,0.4902745480584751,High Risk,Low Value,45168.80780829905,4606.481,13550.642342489713,1.9416472883508504,P3 — Targeted Retention
15713774,Chikwendu,Spain,Female,46,644,12459.19,156787.34,1,0,1,1,169246.53,0.7474309377582236,Critical Risk,Medium Value,126500.09263022532,8462.326500000001,37950.02778906759,3.4845856265493405,P2 — High Priority
15691840,Fraser,Germany,Female,37,505,159863.9,125307.87,2,1,0,1,285171.77,0.08720493598821001,Low Risk,Very High Value,24868.38594849455,14258.588500000002,7460.5157845483645,-0.47677038407073996,P3 — Relationship Management
15682021,Lai,Germany,Male,23,471,104592.55,131736.23,2,0,0,1,236328.78000000003,0.0588293147453434,Low Risk,High Value,13903.060182003017,11816.439000000002,4170.918054600905,-0.6470241115279397,P4 — Monitor
15612931,Korovin,Spain,Female,50,722,132088.59,128262.14,1,1,0,1,260350.72999999998,0.37439480057381813,Medium Risk,Very High Value,97473.95963759796,13017.5365,29242.187891279387,1.2463688034429086,P2 — High Priority
15676707,Sidorov,Spain,Female,39,577,0.0,91366.42,2,0,0,0,91366.42,0.11730508497381407,Low Risk,Low Value,10717.745661853185,4568.321,3215.3236985559556,-0.2961694901571156,P4 — Monitor
15601383,Ibrahimova,Spain,Male,44,744,120654.68,82290.81,1,0,0,1,202945.49,0.3753189798194631,Medium Risk,High Value,76169.29426576105,10147.2745,22850.788279728316,1.2519138789167787,P2 — High Priority
15662662,Duigan,France,Female,30,573,0.0,66190.21,2,0,0,0,66190.21,0.03981377292948955,Low Risk,Low Value,2635.281991095229,3309.5105000000003,790.5845973285686,-0.7611173624230627,P4 — Monitor
15752694,Taylor,France,Female,32,653,83772.95,23920.65,1,1,0,1,107693.6,0.10324217181437571,Low Risk,Low Value,11118.521154508653,5384.68,3335.556346352596,-0.3805469691137457,P4 — Monitor
15590683,Donaldson,France,Female,31,660,172325.67,45438.38,1,1,0,1,217764.05000000002,0.15922048866668917,Low Risk,High Value,34672.498455037334,10888.202500000001,10401.749536511199,-0.04467706799986519,P4 — Monitor
15773591,Jobson,France,Male,46,787,117685.31,93360.35,2,1,0,1,211045.66,0.10616307481065083,Low Risk,High Value,22405.25619104318,10552.283000000001,6721.5768573129535,-0.36302155113609513,P4 — Monitor
15723620,Lu,France,Male,41,617,0.0,14496.67,2,1,0,0,14496.67,0.028656308860348326,Low Risk,Low Value,415.42105296654574,724.8335000000001,124.62631588996372,-0.82806214683791,P4 — Monitor
15671779,Nebechi,France,Male,39,567,0.0,168521.72,2,0,0,0,168521.72,0.05584100372302846,Low Risk,Medium Value,9410.421993931159,8426.086000000001,2823.1265981793476,-0.6649539776618293,P4 — Monitor
15672966,Cross,Spain,Female,64,682,0.0,103318.44,2,1,0,0,103318.44,0.04612033866391549,Low Risk,Low Value,4765.081443027433,5165.9220000000005,1429.52443290823,-0.7232779680165071,P4 — Monitor
15624667,Wallace,France,Male,35,684,135871.5,87219.41,1,1,0,1,223090.91,0.06203021940484786,Low Risk,High Value,13838.378094527168,11154.5455,4151.51342835815,-0.6278186835709129,P4 — Monitor
15812888,Perreault,France,Male,41,447,0.0,197490.39,4,1,1,0,197490.39,0.943788269055795,Critical Risk,High Value,186389.11333325392,9874.519500000002,55916.733999976175,4.662729614334769,P1 — Immediate Retention
15724154,Manna,Germany,Female,49,625,128504.76,126812.63,1,0,1,1,255317.39,0.9286022166381549,Critical Risk,Very High Value,237088.2943002683,12765.8695,71126.48829008048,4.571613299828929,P1 — Immediate Retention
15749540,Hsiung,France,Male,36,585,0.0,94283.09,2,0,0,0,94283.09,0.026695545720061813,Low Risk,Low Value,2516.9385397237024,4714.1545,755.0815619171107,-0.8398267256796291,P4 — Monitor
15621063,Gibbons,France,Female,42,516,56228.25,46857.52,1,0,0,1,103085.76999999999,0.4440039308645153,High Risk,Low Value,45770.48709619532,5154.2885,13731.146128858596,1.664023585187092,P3 — Targeted Retention
15661626,Algeranoff,Germany,Female,45,732,98792.4,81491.7,1,0,1,1,180284.09999999998,0.8467596791495681,Critical Risk,High Value,152657.30667176863,9014.205,45797.19200153059,4.080558074897407,P1 — Immediate Retention
15698703,Doherty,Germany,Male,40,628,181768.32,129107.97,2,1,0,1,310876.29000000004,0.07139034043269356,Low Risk,Very High Value,22193.564175552772,15543.814500000002,6658.069252665831,-0.5716579574038386,P3 — Relationship Management
15801431,Rowe,Spain,Female,48,682,101198.01,49732.9,1,1,0,1,150930.91,0.3172013381790196,Medium Risk,Medium Value,47875.48662457717,7546.5455,14362.645987373151,0.9032080290741175,P3 — Targeted Retention
15649451,Yates,France,Male,25,746,0.0,88728.47,2,1,0,0,88728.47,0.017007759559365402,Low Risk,Low Value,1509.0724838303663,4436.4235,452.7217451491099,-0.8979534426438076,P4 — Monitor
15626156,Galloway,France,Female,60,655,0.0,86981.45,2,1,0,0,86981.45,0.1121976770948392,Low Risk,Low Value,9759.1166403409,4349.0725,2927.73499210227,-0.3268139374309649,P4 — Monitor
15606158,Genovese,France,Female,39,644,0.0,3740.93,1,0,0,0,3740.93,0.28570007346992554,Medium Risk,Low Value,1068.7839758458485,187.0465,320.63519275375455,0.7142004408195531,P3 — Targeted Retention
15589496,Arrington,France,Male,34,778,139064.06,67949.32,2,0,0,1,207013.38,0.05679906131592757,Low Risk,High Value,11758.165663837413,10350.669000000002,3527.4496991512237,-0.6592056321044346,P4 — Monitor
15730345,Miah,France,Female,35,617,104508.1,147636.46,1,1,0,1,252144.56,0.16980039635849742,Low Risk,Very High Value,42814.246227638934,12607.228000000001,12844.27386829168,0.01880237815098447,P3 — Relationship Management
15572038,Chijindum,Germany,Male,35,660,113948.58,188891.96,1,0,1,1,302840.54,0.570767935098139,High Risk,Very High Value,172851.66967980535,15142.027,51855.5009039416,2.4246076105888332,P1 — Immediate Retention
15643439,Ferguson,France,Male,47,537,0.0,25482.62,2,1,0,0,25482.62,0.13284114249636803,Low Risk,Low Value,3385.1403546007978,1274.131,1015.5421063802393,-0.20295314502179196,P4 — Monitor
15604158,Smith,France,Female,39,554,0.0,18391.93,2,1,0,0,18391.93,0.24143550671377154,Medium Risk,Low Value,4440.464938994216,919.5965000000001,1332.1394816982647,0.44861304028262894,P3 — Targeted Retention
15657396,Marshall,France,Male,31,806,0.0,140168.36,2,1,0,0,140168.36,0.018566827475807922,Low Risk,Medium Value,2602.481757686936,7008.418,780.7445273060807,-0.8885990351451526,P4 — Monitor
15709478,P'an,Germany,Male,37,611,117524.72,161064.29,2,1,0,1,278589.01,0.12905739746030961,Low Risk,Very High Value,35953.97259164417,13929.4505,10786.19177749325,-0.22565561523814243,P3 — Relationship Management
15628824,Burton,France,Female,37,665,160389.82,183542.08,1,1,0,1,343931.9,0.2027565311407925,Medium Risk,Very High Value,69734.43899266193,17196.595,20920.331697798578,0.21653918684475482,P2 — High Priority
15814519,Kamdibe,France,Female,37,648,0.0,194238.92,2,0,0,0,194238.92,0.05993304936356816,Low Risk,High Value,11641.330780686167,9711.946000000002,3492.39923420585,-0.6404017038185911,P4 — Monitor
15636520,Milani,France,Male,27,692,125547.53,7900.46,1,0,0,1,133447.99,0.08236988612588438,Low Risk,Medium Value,10992.095740028157,6672.3994999999995,3297.628722008447,-0.5057806832446937,P4 — Monitor
15794414,Forbes,Spain,Male,46,507,92783.68,51424.29,1,1,0,1,144207.97,0.14283602137218382,Low Risk,Medium Value,20598.092684959243,7210.3985,6179.427805487773,-0.14298387176689709,P4 — Monitor
15643671,Chiekwugo,Germany,Male,49,696,97036.22,152450.84,2,0,1,1,249487.06,0.6336571337727666,Critical Risk,Very High Value,158089.25535299422,12474.353000000001,47426.77660589827,2.8019428026365985,P1 — Immediate Retention
15700650,Cousens,France,Male,34,681,0.0,55816.2,2,0,0,0,55816.2,0.028537579102029247,Low Risk,Low Value,1592.8592226746848,2790.81,477.8577668024054,-0.8287745253878245,P4 — Monitor
15680224,Ross,France,Female,26,687,0.0,32909.13,2,1,0,0,32909.13,0.03304026305803238,Low Risk,Low Value,1087.326312210985,1645.4565,326.1978936632955,-0.8017584216518058,P4 — Monitor
