CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,EstimatedSalary,NumOfProducts,IsActiveMember,Exited,Cluster
15754649,Fang,Spain,Female,57,705,0.0,34134.14,2,1,0,0
15810460,Fanucci,Spain,Female,64,708,0.0,112520.07,3,1,1,0
15771742,Boyle,Germany,Male,38,580,115442.19,128481.5,2,0,1,1
15642160,Milanesi,France,Male,38,850,0.0,16491.64,2,0,0,0
15798439,Davidson,Spain,Male,25,714,0.0,132979.43,1,1,0,0
15605293,McKay,France,Female,43,559,0.0,196645.87,2,1,0,0
15692631,Bogdanova,Spain,Female,44,577,115557.0,127506.76,1,1,0,1
15665376,Lavrentiev,Germany,Female,35,647,166518.63,147930.46,2,0,0,1
15772412,Corser,Spain,Male,30,554,135370.12,179689.05,1,1,1,1
15654577,Alexeeva,Germany,Male,54,549,92877.33,2619.64,1,0,1,1
15585427,Madueke,France,Female,26,528,102073.67,166799.93,2,0,0,1
15584536,Barber,Germany,Male,46,720,97042.6,133516.51,1,1,1,1
15585853,McCardle,Spain,Male,41,743,0.0,163736.09,1,0,1,0
15645271,Radcliffe-Brown,Germany,Male,24,615,108528.07,179488.41,2,0,1,1
15579387,Ni,Germany,Female,44,635,79064.85,113291.75,2,1,0,1
15623107,Chukwumaobim,Spain,Male,45,686,74274.87,64907.48,3,0,1,1
15754072,Dennis,Spain,Female,36,840,0.0,141364.27,2,0,0,0
15666163,Hayward,France,Male,43,695,100421.1,101141.28,1,1,0,1
15765192,Jones,France,Male,26,564,84006.88,183490.99,2,0,0,1
15804822,L?,France,Female,31,805,0.0,4798.12,2,0,0,0
15612893,Nelson,Spain,Male,45,558,0.0,131807.14,1,0,0,0
15593636,Cardus,France,Female,39,657,80293.81,97192.76,1,0,0,1
15693326,Whitehouse,France,Female,42,641,125437.14,164128.58,2,0,0,1
15809901,Johnstone,France,Male,36,755,0.0,176809.87,2,0,0,0
15759751,Tsui,France,Male,48,483,0.0,110059.38,2,1,0,0
15605425,Chia,Germany,Female,44,545,127536.44,108398.63,1,0,0,1
15801934,Su,France,Male,66,678,0.0,47117.03,2,1,0,0
15592000,Calabresi,Germany,Female,48,781,82794.18,124720.68,1,0,1,1
15618695,Ts'ui,Spain,Female,22,571,108117.1,53328.7,1,1,0,1
15637110,McCulloch,Spain,Female,35,634,0.0,82634.41,1,0,0,0
15727408,Koo,Germany,Male,27,523,61688.61,147059.16,2,0,0,1
15716328,Miller,France,Female,40,501,0.0,141946.92,2,0,0,0
15669060,Woolnough,France,Male,74,662,0.0,123583.85,2,0,0,0
15675854,Douglas,Spain,Male,50,573,159304.07,155915.24,1,1,1,1
15621116,Fang,Germany,Male,33,648,138664.24,29076.27,1,0,0,1
15781495,Munro,France,Female,22,662,126362.57,97382.8,2,1,0,1
15740470,Vinogradov,France,Male,39,725,160652.45,57643.55,2,0,0,1
15714391,Lai,France,Female,35,563,183572.84,66006.75,1,1,1,1
15730137,Udegbulam,France,Male,31,628,88421.81,72350.47,1,0,0,1
15596455,Mao,Spain,Female,45,546,0.0,197789.83,1,0,1,0
15717290,Onyekaozulu,Germany,Male,41,688,112871.19,65520.74,2,1,0,1
15616555,Fu,Germany,Male,41,850,60880.68,31825.84,1,0,0,1
15659820,Cross,France,Female,34,614,0.0,185561.89,2,0,0,0
15696301,Snider,France,Female,37,719,101455.7,25803.59,1,0,1,1
15771087,Harrison,France,Female,71,757,88084.13,154337.47,2,1,0,1
15808831,Dale,France,Male,29,669,0.0,138145.62,2,1,0,0
15812241,Udinese,Germany,Male,59,438,127197.14,51565.98,1,0,1,1
15680370,DeRose,France,Male,39,492,0.0,71323.23,2,1,0,0
15780561,Hay,France,Female,39,622,83456.79,38882.34,2,0,0,1
15800784,Bruce,France,Male,42,645,98298.18,676.06,1,1,0,1
15715796,Romani,France,Male,37,728,0.0,72203.8,2,1,0,0
15605375,Tseng,France,Male,35,651,86911.8,174094.24,1,0,0,1
15621520,Tang,Germany,Female,42,783,139707.28,2150.22,1,0,0,1
15665460,Isayeva,Spain,Female,67,732,0.0,177783.04,2,1,0,0
15801152,Hill,Spain,Female,39,553,142876.98,44363.42,2,0,0,1
15756425,Barnes,France,Male,30,660,146301.31,96847.91,1,0,0,1
15674328,Moreno,France,Female,40,670,47364.45,148579.43,1,1,1,1
15742404,McGregor,France,Male,38,718,0.0,38308.34,2,0,0,0
15757140,Genovese,France,Male,51,787,58137.08,142538.31,1,1,0,1
15570051,Gill,Germany,Female,38,775,179886.41,153122.58,2,0,0,1
15669175,Ts'ai,Germany,Male,24,479,107637.97,169505.83,2,1,0,1
15790324,Green,France,Female,20,660,167685.56,57929.9,1,0,0,1
15691119,Martin,Germany,Male,68,721,136525.99,175399.14,1,0,0,1
15743478,Johnson,Germany,Male,39,659,52106.33,107964.36,2,1,0,1
15707007,Onio,France,Female,39,743,0.0,94263.44,1,0,0,0
15572547,Vaguine,France,Female,45,670,104930.38,155921.81,1,0,1,1
15567063,Manna,Germany,Female,34,766,106434.94,137995.66,1,1,1,1
15689633,Toomey,Spain,Female,38,845,112803.92,179631.85,1,0,0,1
15720637,Bell,Germany,Female,46,710,120530.34,166586.99,1,0,1,1
15616859,Bonwick,Germany,Female,43,602,113641.49,115116.35,4,0,1,1
15766166,Folliero,Spain,Male,43,604,145081.72,23881.62,1,1,0,1
15617655,Holt,Spain,Female,35,564,0.0,105837.38,2,1,0,0
15623450,Brown,Germany,Female,27,637,135842.89,101418.05,1,1,0,1
15796612,Ch'ang,France,Female,31,527,112203.25,182266.01,1,0,0,1
15795963,Fiorentini,France,Male,34,687,129895.19,28698.17,1,1,0,1
15781598,Middleton,Germany,Male,41,756,149049.92,50422.36,1,1,1,1
15691871,Millar,Germany,Male,42,503,153279.39,151336.96,1,1,0,1
15740345,Osborne,Spain,Male,42,657,41473.33,112979.6,1,0,1,1
15662626,Feng,France,Female,40,666,0.0,36371.27,2,0,0,0
15596575,Vale,Germany,Male,39,615,113193.51,52166.25,2,1,0,1
15657321,Arkwookerum,Germany,Male,27,712,113174.21,147261.58,2,0,0,1
15575955,Lujan,France,Female,24,764,0.0,88724.49,2,0,0,0
15743893,Alexeyeva,France,Male,42,471,164951.56,190531.77,1,0,0,1
15697270,Gannon,Spain,Male,27,608,153325.1,199953.33,1,1,0,1
15644356,Prokhorova,Spain,Female,47,682,134032.01,144290.97,1,0,0,1
15677586,Romero,Germany,Female,32,587,125445.04,130514.78,2,1,0,1
15571261,Toscani,Germany,Female,35,714,126077.43,53954.24,2,1,0,1
15698758,Onwuamaegbu,Spain,Female,31,630,0.0,169802.73,2,1,0,0
15787014,King,Germany,Female,28,648,90371.09,146851.73,1,1,0,1
15739857,Trentino,France,Female,40,785,0.0,96832.82,2,1,0,0
15774630,Peacock,Germany,Female,47,601,142802.02,57553.02,1,1,0,1
15805523,Nnaife,France,Female,28,717,90537.16,74800.99,1,1,0,1
15749557,Chao,France,Female,44,707,0.0,192542.17,2,1,0,0
15681180,Barese,France,Female,23,771,156123.73,72990.62,1,0,0,1
15742028,Udegbulam,France,Female,35,602,0.0,31050.02,2,0,0,0
15686463,Fu,France,Male,38,626,141074.59,52795.56,1,0,1,1
15654379,Onwuatuegwu,Spain,Male,59,588,0.0,27435.41,2,1,0,0
15783629,Degtyaryov,Germany,Female,42,616,117899.95,150266.81,2,0,0,1
15751193,Nnaemeka,Spain,Male,33,621,0.0,40299.23,2,1,0,0
15724099,Udinese,France,Male,26,674,166257.96,149369.41,1,1,0,1
15568429,Mitchell,Spain,Female,46,633,0.0,120250.58,2,0,0,0
15648967,Ch'en,Germany,Female,64,698,169362.43,84760.32,1,0,1,1
15664498,Golovanov,France,Male,26,508,205962.0,156424.4,1,0,0,1
15779522,Efimov,France,Female,24,736,0.0,109355.73,2,0,1,0
15583850,Davidson,Germany,Male,68,672,126061.51,184936.77,2,1,0,1
15696539,Wade,France,Female,21,613,105627.95,36560.51,1,1,0,1
15760121,Maynard,France,Male,32,712,100606.02,165693.06,1,0,0,1
15628279,Murphy,France,Female,38,624,0.0,163666.85,2,1,0,0
15766163,Zotova,France,Male,38,676,0.0,35644.79,2,1,0,0
15566467,Hannah,Germany,Female,32,683,138171.1,188203.58,2,1,0,1
15639049,Cartagena,France,Female,31,489,139395.08,6120.84,1,1,0,1
15736413,Hall,France,Male,29,739,0.0,164484.78,2,1,0,0
15634815,Hunt,France,Female,37,701,0.0,164268.28,2,1,0,0
15716381,Greece,Germany,Female,50,666,109062.28,140136.1,1,1,1,1
15708162,Thomson,Germany,Female,40,565,89994.71,121084.27,2,1,0,1
15569364,Victor,France,Male,36,666,0.0,35156.54,2,0,0,0
15791191,Mitchell,France,Male,59,633,103996.74,103159.11,1,1,0,1
15621205,Olisaemeka,France,Male,34,578,175111.11,74858.3,1,1,0,1
15704788,Krawczyk,Spain,Female,49,812,66079.45,91556.57,2,0,1,1
15775756,Alexandrova,Germany,Male,33,809,148055.74,199203.21,1,0,0,1
15641312,Paterson,France,Male,36,615,0.0,27011.8,1,1,1,0
15782531,Chou,Spain,Female,31,684,0.0,188637.05,2,0,0,0
15724428,Abel,France,Male,40,544,0.0,61581.2,2,0,0,0
15743617,Chesnokova,Germany,Male,47,713,95994.98,197529.23,1,0,0,1
15585839,Niu,France,Male,37,633,0.0,182258.17,2,0,0,0
15658158,Sullivan,Germany,Female,23,672,110741.56,80778.5,1,0,0,1
15637678,Ma,France,Male,35,661,0.0,155394.52,1,0,0,0
15701809,Cavill,Spain,Female,28,749,0.0,3408.7,1,0,0,0
15676937,Nicholls,Spain,Female,32,635,0.0,19367.98,2,1,1,0
15778975,Nnonso,Germany,Female,70,850,96947.58,62282.99,3,0,1,1
15710375,Gibson,France,Male,41,641,0.0,65396.79,2,0,0,0
15579914,Garcia,Germany,Male,30,633,109786.82,139712.81,2,1,0,1
15595160,Renwick,Spain,Male,35,413,0.0,60972.84,2,1,0,0
15595391,Norris,France,Male,31,538,0.0,1375.46,2,0,0,0
15630363,Nkemakonam,France,Female,39,437,102721.49,22191.82,1,0,0,1
15692443,Piccio,Spain,Male,33,612,69478.57,8973.67,1,0,1,1
15593795,Linton,Germany,Female,53,516,156674.2,118502.34,1,0,1,1
15642824,Onyekaozulu,Spain,Female,56,826,174506.1,161802.82,2,1,1,1
15683524,Tobenna,Germany,Female,23,660,166070.48,90494.72,2,0,0,1
15713532,Wang,Germany,Female,29,646,105957.44,15470.91,1,0,0,1
15719827,O'Donnell,France,Male,36,767,0.0,65147.27,1,0,0,0
15578435,Langlands,France,Male,40,640,110340.68,157886.6,1,1,0,1
15723028,Smith,France,Male,33,778,0.0,85439.73,2,0,0,0
15595609,Sykes,Germany,Male,52,679,135870.01,54038.62,2,0,0,1
15622443,Marshall,France,Male,31,549,0.0,25684.85,2,1,0,0
15579112,Gibson,France,Male,47,598,0.0,186116.54,2,1,0,0
15648479,Stephenson,France,Female,45,655,0.0,166830.71,2,0,0,0
15659234,Y?,France,Male,30,494,85704.95,27886.06,1,1,0,1
15811970,Kang,France,Female,42,653,0.0,5768.32,2,1,0,0
15774192,Miller,Germany,Female,38,539,105435.74,80575.44,1,0,1,1
15595136,Kryukov,France,Female,37,645,0.0,68987.55,2,1,0,0
15630580,Y?,Germany,Male,34,751,108513.25,27097.82,2,1,0,1
15660646,Fanucci,France,Male,35,528,156687.1,199320.77,1,0,0,1
15614365,Lombardi,Germany,Male,31,696,150604.52,5566.6,1,0,0,1
15776128,Hs?,France,Female,44,716,155114.9,133871.83,1,0,0,1
15787035,Anderson,France,Female,35,602,0.0,152843.53,2,1,0,0
15792646,Trentino,Spain,Female,64,647,91216.0,41800.18,1,1,0,1
15726832,Donnelly,Germany,Male,61,850,141784.02,92053.75,1,1,0,1
15773260,Tsou,France,Female,32,590,127763.24,100717.54,1,0,0,1
15624437,Johnson,Spain,Female,32,825,0.0,42935.15,2,1,0,0
15717138,Watson,Spain,Male,31,850,82613.56,149170.92,2,0,0,1
15657317,Allan,France,Female,32,789,69423.52,107499.39,1,0,0,1
15626948,Butcher,France,Female,42,701,86167.82,153342.38,1,0,0,1
15758901,Henderson,Spain,Female,47,713,0.0,107825.08,1,0,1,0
15777759,Boucaut,France,Male,30,570,131406.56,47952.45,1,1,0,1
15773322,Obiajulu,Germany,Female,44,536,121898.82,131007.18,1,0,0,1
15697318,Ifeatu,Germany,Male,32,771,77487.2,33143.04,1,0,0,1
15678916,Kelly,France,Female,75,512,0.0,123304.62,1,0,0,0
15632118,Pirozzi,Spain,Male,45,698,164450.94,141970.02,1,0,1,1
15788118,Siciliano,France,Male,33,656,138705.02,37136.15,2,0,0,1
15788930,Silva,Spain,Male,37,761,132730.17,199293.01,1,0,0,1
15628583,Iweobiegbunam,France,Female,30,709,0.0,161388.22,2,1,0,0
15635177,Williamson,Spain,Female,66,597,0.0,70532.53,1,1,0,0
15587690,Madueke,France,Male,28,592,116498.22,144290.25,1,0,0,1
15627630,Chiagoziem,France,Female,41,599,0.0,96069.82,2,0,0,0
15610930,Kwemto,Germany,Female,35,572,139979.07,185662.84,1,0,0,1
15657747,Zito,Germany,Female,43,611,127216.31,17913.25,2,1,0,1
15568006,Ukaegbunam,France,Female,45,634,0.0,101039.53,4,0,1,0
15751748,Trevisani,France,Male,51,666,148222.65,156953.54,1,0,1,1
15722212,Edmondstone,France,Female,41,696,0.0,28276.83,2,0,0,0
15658670,Chien,France,Female,38,669,0.0,84049.16,2,0,0,0
15761654,Boni,Spain,Male,30,726,134152.29,147822.44,1,1,0,1
15812210,Yashina,Germany,Female,32,497,111537.23,9497.99,4,1,1,0
15787051,Georg,Spain,Female,39,750,119565.92,87067.73,1,0,0,1
15642991,Tung,Spain,Female,29,850,0.0,23237.25,2,0,0,0
15713769,Michelides,Spain,Male,38,617,0.0,27239.28,1,1,0,0
15605826,Korovina,Germany,Male,46,652,121063.8,151481.86,3,0,1,1
15648898,Chuang,Spain,Female,27,560,124995.98,114669.79,1,1,0,1
15705309,Yuriev,Spain,Male,39,629,0.0,116748.14,2,0,0,0
15734202,Chidimma,Germany,Female,52,660,86891.84,90877.76,1,0,0,1
15658852,Stevens,France,Male,38,676,0.0,133692.88,2,1,0,0
15612633,Kao,Spain,Male,43,581,78022.61,30662.91,1,1,0,1
15604818,Edmund la Touche,France,Male,34,798,154495.79,191395.88,1,0,0,1
15593900,Belousov,France,Male,38,705,189443.72,106648.58,1,1,0,1
15624995,McCane,Spain,Female,31,714,152926.6,50899.91,1,1,0,1
15570087,Parry-Okeden,France,Female,44,664,142989.69,115452.51,1,1,1,1
15802617,Hudson,Germany,Male,43,697,115371.94,64139.1,2,0,0,1
15656029,Marsden,France,Male,37,609,0.0,22030.72,2,1,0,0
15739194,Manfrin,Spain,Male,38,548,178056.54,38434.73,2,0,0,1
15607275,Ch'ang,Spain,Male,39,850,206014.94,42774.84,2,1,1,1
15629475,Clark,France,Male,41,656,0.0,158973.77,2,0,0,0
15635034,Aldrich,Germany,Male,37,727,101191.83,34551.35,1,1,1,1
15756333,Khan,France,Female,55,642,0.0,101515.76,2,1,0,0
15777436,Murray,Spain,Female,31,710,0.0,9561.73,2,0,0,0
15676835,Anayolisa,Spain,Male,33,710,0.0,168313.17,2,0,0,0
15574206,Shillito,France,Female,37,718,0.0,55100.09,2,1,0,0
15613017,McMillan,Germany,Male,32,586,149814.54,31830.06,1,0,0,1
15815131,Howells,Spain,Female,36,617,115617.24,71519.4,1,1,0,1
15585455,Stewart,France,Male,28,630,0.0,32599.35,2,0,0,0
15692929,Ikechukwu,Germany,Female,42,791,113657.41,139946.68,2,1,1,1
15758081,Repina,Spain,Male,39,673,138160.0,110468.51,1,1,0,1
15667476,Cox,Germany,Female,36,477,117700.86,74042.0,1,0,0,1
15738248,Lo,France,Female,37,662,0.0,151871.84,2,0,0,0
15672152,Grant,Germany,Male,37,850,122506.38,199693.84,1,1,1,1
15673372,Stevenson,France,Female,58,635,0.0,58907.08,1,1,1,0
15587611,Kauffmann,France,Male,59,537,0.0,103799.77,2,0,1,0
15803415,Samsonova,France,Female,39,579,166501.17,93835.64,2,0,0,1
15715673,Niu,Spain,Female,46,651,89743.05,156425.57,1,0,1,1
15655648,Bock,France,Female,25,610,0.0,123723.83,2,0,0,0
15763613,Barlow,France,Male,30,581,0.0,199464.08,2,0,0,0
15660385,Stevenson,France,Male,39,592,0.0,83084.33,2,0,0,0
15733261,Kung,Spain,Female,35,688,0.0,25488.43,1,0,1,0
15796231,Nwankwo,France,Female,18,681,98894.39,9596.4,1,1,0,1
15624866,Brewer,Germany,Male,37,658,168735.74,70370.24,2,0,0,1
15623730,Ch'iu,France,Male,34,792,0.0,86330.32,1,1,0,0
15668248,Quinn,Germany,Female,62,528,133201.17,168507.68,1,0,1,1
15694518,Kodilinyechukwu,Spain,Female,36,624,0.0,111605.9,2,0,0,0
15638028,Ifeanyichukwu,Germany,Male,31,562,127237.25,143317.42,2,1,0,1
15795895,Yermakova,Germany,Male,36,678,117864.85,27619.06,2,0,0,1
15694376,Sullivan,Germany,Female,64,705,153469.26,146573.66,3,0,1,1
15669204,Grant,Germany,Male,23,650,93911.3,69055.45,2,0,0,1
15773779,Jacka,Spain,Female,46,593,76597.79,54453.72,1,1,0,1
15580682,Tsai,France,Female,40,652,79927.36,33524.6,2,1,0,1
15768530,Emery,Spain,Female,27,554,0.0,135083.73,2,1,0,0
15672875,Piccio,Germany,Male,32,584,40172.91,137439.34,1,1,0,1
15617082,Sanders,France,Male,33,516,115195.58,11205.5,1,1,0,1
15760514,Sharp,Germany,Female,43,789,116644.29,60176.1,2,1,0,1
15761775,Myers,Germany,Male,20,598,180293.84,29552.7,2,1,0,1
15799964,Campbell,Germany,Female,30,669,139872.81,188795.85,1,0,0,1
15693906,Abbott,France,Female,24,645,34547.82,11638.17,1,1,0,0
15739514,Preston,France,Female,32,659,0.0,93155.75,2,1,0,0
15756926,Atherton,Germany,Male,29,833,96462.25,48986.18,2,1,0,1
15770984,Fanucci,Spain,Female,40,697,130334.35,116951.1,2,1,0,1
15703979,Evans,Germany,Male,39,580,119688.81,137041.26,1,0,0,1
15801821,Cookson,France,Male,38,691,0.0,44653.5,2,0,0,0
15711028,Nnachetam,France,Male,52,534,0.0,104035.41,3,1,1,0
15791842,Johnstone,France,Female,32,478,71187.24,110593.62,1,1,0,1
15746127,Hort,France,Female,47,572,0.0,36099.7,2,0,0,0
15663625,Johnson,France,Male,37,501,0.0,12470.3,2,0,0,0
15604891,Zaytseva,Spain,Female,38,624,0.0,95403.41,2,0,0,0
15589666,Sorokina,France,Female,39,595,136422.41,151757.81,1,1,0,1
15627881,Diehl,France,Male,30,603,0.0,47536.46,2,1,0,0
15664895,Onuchukwu,France,Female,25,602,0.0,101274.17,2,1,0,0
15676094,Osonduagwuike,France,Female,34,500,0.0,140268.45,1,1,0,0
15761720,Mead,France,Male,41,422,153238.88,11663.09,1,0,0,1
15611961,Stewart,France,Male,35,615,0.0,150784.29,2,0,0,0
15680167,Thomson,France,Female,78,635,47536.4,119400.08,1,1,0,1
15762543,Goliwe,France,Female,32,711,0.0,126188.42,2,0,0,0
15658475,Lori,France,Male,36,834,142882.49,89983.02,1,0,1,1
15779743,Onwuamaeze,France,Female,44,633,0.0,29761.29,2,0,0,0
15661532,Butusov,France,Female,31,650,160566.11,27073.81,2,0,0,1
15782360,Rogers,Germany,Male,65,743,131935.51,96399.67,1,1,1,1
15767908,Nicholson,France,Male,38,567,127678.8,45422.89,2,0,0,1
15677105,Rossi,Germany,Female,46,706,105214.58,108699.59,1,0,1,1
15641474,Hall,France,Male,46,638,139859.54,38967.29,1,0,0,1
15624451,Huddart,France,Female,38,641,0.0,116466.19,2,0,0,0
15577985,Chinomso,France,Female,34,574,112324.45,17993.43,2,1,0,1
15571666,Shaw,Germany,Male,30,642,134497.27,43250.54,1,0,0,1
15783691,Hargreaves,Spain,Female,35,722,120171.58,125240.8,1,0,0,1
15671172,Swain,France,Male,23,623,106012.2,191415.94,2,1,0,1
15731760,Butcher,France,Male,25,681,0.0,90860.97,1,1,0,0
15585599,Stone,France,Female,34,530,0.0,141872.52,2,1,0,0
15784958,Allan,France,Female,55,797,0.0,49418.87,4,1,1,0
15734524,Wang,France,Male,51,653,0.0,170426.65,1,0,1,0
15614103,Colombo,Germany,Male,42,850,119839.69,51016.02,1,1,1,1
15794895,McKay,Spain,Male,34,581,0.0,81175.25,2,1,0,0
15772381,Brient,Germany,Male,38,589,92219.21,99106.97,1,0,0,1
15710553,Yin,Germany,Male,48,555,142055.41,79134.78,2,1,0,1
15649292,Bellucci,France,Female,49,748,29602.08,163550.58,1,0,1,1
15792565,Duncan,France,Female,46,745,0.0,67769.94,2,1,0,0
15718245,Pirozzi,France,Male,34,730,0.0,126592.01,2,1,0,0
15703117,Findlay,France,Female,44,565,0.0,89602.81,2,1,0,0
15758136,King,France,Male,37,778,141803.77,179421.84,1,1,0,1
15799932,Iweobiegbunam,France,Male,24,812,0.0,156906.15,2,1,0,0
15633516,Tucker,France,Male,42,526,0.0,168486.02,1,1,0,0
15622532,Izmailova,France,Female,47,708,126589.12,132730.07,2,1,1,1
15798960,Meng,France,Male,33,680,108393.35,39057.67,1,1,0,1
15698664,Liang,Spain,Male,43,567,115643.58,174606.35,2,0,0,1
15703614,Hutchinson,Spain,Male,48,564,132876.23,79259.77,1,0,0,1
15699195,Shen,France,Female,24,709,110949.41,168515.61,1,1,0,1
15710543,Okwuoma,France,Male,46,629,130666.2,161125.67,1,1,1,1
15695499,Chinwemma,France,Female,45,510,103821.47,77878.62,2,1,0,1
15622321,Golubova,France,Female,32,506,0.0,80823.02,1,1,0,0
15715744,Schiavone,France,Male,39,605,0.0,119348.28,1,1,0,0
15788151,Moore,Spain,Male,32,650,132187.73,178331.36,2,1,0,1
15687153,Graham,Germany,Male,49,850,98649.55,119174.88,1,0,1,1
15684958,Amadi,Germany,Male,38,489,126444.08,82662.73,2,1,0,1
15706116,McKay,Germany,Female,30,659,154159.51,40441.1,1,0,0,1
15740557,Fedorova,France,Female,43,753,0.0,109881.71,2,0,0,0
15707291,Percy,Germany,Male,48,477,129250.0,157937.35,2,1,0,1
15583353,Floyd,Spain,Female,45,610,0.0,38276.84,1,0,1,0
15761024,Long,France,Female,33,619,167733.51,65222.48,2,1,0,1
15630709,Castiglione,Germany,Female,31,619,56116.3,2181.94,2,0,0,0
15639590,Melendez,France,Female,30,758,141581.08,156249.06,1,0,0,1
15659399,Mazzi,Germany,Male,50,516,139675.07,45591.23,2,0,0,1
15567078,Kovaleva,France,Female,27,789,66201.96,79458.12,1,1,0,1
15696373,Gill,France,Female,44,687,0.0,103042.2,2,0,1,0
15786617,Arcuri,Germany,Male,34,485,133658.24,70209.83,1,0,0,1
15657449,Chukwuma,Germany,Male,25,446,136202.78,176743.51,1,0,0,1
15672594,Stevenson,France,Female,60,597,131778.08,10703.53,1,0,1,1
15714240,Ponomarev,Spain,Male,74,712,0.0,151425.82,2,0,0,0
15782144,Gilroy,France,Female,34,522,0.0,3894.34,2,1,0,0
15665008,Sidorov,Germany,Female,26,805,42712.87,28861.69,2,1,0,0
15581733,Bates,France,Female,28,781,0.0,177703.15,2,0,0,0
15751392,Fanucci,Spain,Female,57,689,0.0,136649.8,2,0,1,0
15785815,Toscano,Germany,Male,31,670,142631.54,175894.24,2,1,0,1
15664214,Hearn,France,Male,33,670,141204.65,76257.46,2,0,0,1
15579996,Iroawuchi,Germany,Female,25,524,131402.21,193668.49,1,0,0,1
15675252,Martin,Spain,Female,39,734,92636.96,125671.29,2,1,0,1
15579617,Sinclair,France,Female,51,489,0.0,174098.28,2,1,1,0
15593976,Swanson,Germany,Female,31,578,102088.68,187866.21,4,0,1,1
15716041,Chinomso,Spain,Male,39,622,0.0,100862.36,2,1,0,0
15654489,Fomin,France,Female,38,843,134887.53,10804.04,1,1,0,1
15736302,McKay,France,Male,48,687,0.0,170893.85,2,1,0,0
15805909,Bergamaschi,Spain,Male,28,700,159900.38,22698.56,1,0,0,1
15572762,Matveyeva,Germany,Female,50,410,102278.79,89822.48,2,0,0,1
15724632,Madukaego,France,Female,41,537,0.0,175262.49,2,1,0,0
15670416,Ferri,France,Female,43,780,0.0,15705.27,1,1,0,0
15749528,Achebe,Spain,Male,58,652,0.0,170025.43,2,1,0,0
15578783,Mai,Germany,Male,35,620,76989.97,17242.79,1,1,0,1
15580719,Davis,France,Female,23,697,0.0,79734.23,2,1,0,0
15656293,Davey,France,Male,35,786,0.0,92712.97,2,0,0,0
15691875,Tsou,Germany,Female,39,850,114491.82,99689.48,1,0,0,1
15596870,Marino,Germany,Male,54,749,144768.94,93336.3,1,0,1,1
15780770,Kerr,France,Male,31,445,145056.59,175893.53,1,1,0,1
15751491,Hsiao,Germany,Male,50,443,117206.3,42840.18,1,0,1,1
15706200,Graham,Germany,Male,41,637,138014.4,140298.24,2,0,0,1
15808674,Ejikemeifeuwa,Germany,Female,45,616,128352.59,144000.59,3,1,1,1
15641411,Volkova,France,Female,23,756,112568.31,113408.11,1,1,0,1
15764661,Wang,France,Male,33,644,0.0,96420.58,1,0,0,0
15689492,Benjamin,Germany,Male,41,850,176958.46,125806.3,2,1,0,1
15602405,Ryrie,Germany,Female,38,703,99167.54,65720.92,1,0,0,1
15610271,Andreev,Spain,Female,42,684,103210.27,31002.03,1,0,0,1
15791780,Ts'ao,Germany,Female,48,706,104478.12,158248.71,3,1,1,1
15589147,Frolov,Spain,Male,61,580,125921.37,94677.83,1,1,0,1
15756975,Montemayor,Spain,Female,35,777,0.0,17257.72,2,1,0,0
15729582,Fu,Germany,Male,48,676,80697.44,101397.86,1,0,0,1
15742971,Whitehead,France,Female,44,708,161887.81,84870.23,2,0,0,1
15568046,Izuchukwu,France,Male,24,809,109558.36,183515.13,1,0,0,1
15694890,Lai,France,Male,38,588,124271.26,75969.19,1,0,0,1
15736963,Herring,France,Male,43,623,0.0,146379.3,2,1,0,0
15646490,Duffy,Spain,Male,42,537,190569.23,127154.8,1,1,0,1
15607314,Chiefo,Spain,Male,53,536,143923.96,2019.78,1,0,1,1
15576745,Fyodorov,France,Male,48,769,96542.16,197885.72,2,1,0,1
15669606,Chu,France,Male,33,690,0.0,138017.68,2,0,0,0
15737832,Robertson,Spain,Male,45,771,139825.56,170984.97,1,0,1,1
15681990,Palmerston,Germany,Male,24,497,111769.14,55859.27,2,0,0,1
15758050,Madukwe,Spain,Male,37,622,0.0,4459.5,2,0,0,0
15787848,Chinedum,Spain,Male,30,602,113672.18,102135.92,2,0,0,1
15713594,French,France,Female,32,543,147256.86,112771.95,1,0,0,1
15588186,Polyakov,Spain,Male,45,520,107023.03,32903.93,1,0,0,1
15786739,Clements,France,Male,37,669,125529.55,162260.93,1,1,0,1
15699467,Connor,Spain,Female,41,631,0.0,87959.83,1,0,0,0
15680706,Balashov,Germany,Male,48,537,131834.8,166476.95,1,0,1,1
15645717,Avdeeva,France,Male,62,732,0.0,25438.87,2,1,0,0
15748597,Chester,Spain,Male,56,844,99529.7,157230.06,1,1,1,1
15773709,Hung,Spain,Male,35,838,0.0,197305.91,2,1,0,0
15629787,Tu,France,Male,27,652,107303.72,44435.76,2,0,0,1
15661007,Thompson,France,Male,33,660,72783.42,181051.99,1,0,0,1
15686812,Jones,Spain,Female,44,692,0.0,159069.37,1,1,0,0
15754113,Li,France,Female,35,588,0.0,155485.24,2,1,0,0
15749489,Denisova,Germany,Female,22,533,115743.6,43852.05,1,0,0,1
15574352,Clogstoun,France,Male,43,850,161256.53,140071.57,1,1,0,1
15701281,Tan,France,Male,27,511,0.0,49089.36,2,1,0,0
15811985,Power,Spain,Male,44,530,0.0,55893.37,2,0,0,0
15713505,Harriman,France,Male,31,554,0.0,192660.55,2,1,0,0
